Unnamed: 0,text
2429,s. Thyroid disorder: Grandmother
2430,s. Thyroid disorder: Grandfather
2431,s. Thyroid disorder: Aunt(s)/Uncle(s)
2432,"t. Coronary artery disease (including heart attack, angina): Grandmother"
2433,"t. Coronary artery disease (including heart attack, angina): Grandfather"
2434,"t. Coronary artery disease (including heart attack, angina): Aunt(s)/Uncle(s)"
2438,v. Stroke: Grandmother
2439,v. Stroke: Grandfather
2440,v. Stroke: Aunt(s)/Uncle(s)
2441,w. Other autoimmune diseases: Grandmother
2442,w. Other autoimmune diseases: Grandfather
2443,w. Other autoimmune diseases: Aunt(s)/Uncle(s)
2453,aa. Death: Grandmother
2454,aa. Death: Grandfather
2455,aa. Death: Aunt(s)/Uncle(s)
2456,1. Breathing or other respiratory problems (such as wheezing or shortness of breath)
2457,2. Eating or swallowing because of a health condition
2458,"3. Digesting food, including stomach/intestinal problems, constipation, or diarrhea"
2459,"4. Problems with fine motor development, that is using his or her hands?"
2463,8. Cerebral palsy?
2464,9. Head injury or symptoms of a concussion?
2465,"10. A brain injury other than cerebral palsy, concussion or head injury?"
2466,"11. Epilepsy or seizure disorder (excluding few instances of febrile seizures, that is not due to fever)?"
2468,13. A genetic or inherited condition(s)?
2469,13.a. What genetic or inherited condition(s)? (check all that you know about): Cystic fibrosis
2470,13.a. What genetic or inherited condition(s)? (check all that you know about): Down syndrome (Trisomy 21)
2471,13.a. What genetic or inherited condition(s)? (check all that you know about): Duchenne muscular dystrophy
2472,13.a. What genetic or inherited condition(s)? (check all that you know about): Fragile X syndrome
2473,13.a. What genetic or inherited condition(s)? (check all that you know about): Hemochromatosis
2474,13.a. What genetic or inherited condition(s)? (check all that you know about): Hemophilia
2475,13.a. What genetic or inherited condition(s)? (check all that you know about): Hereditary spherocytosis
2476,13.a. What genetic or inherited condition(s)? (check all that you know about): Marfan syndrome
2477,13.a. What genetic or inherited condition(s)? (check all that you know about): Neurofibromatosis
2478,13.a. What genetic or inherited condition(s)? (check all that you know about): PKU (Phenylketonuria)
2479,13.a. What genetic or inherited condition(s)? (check all that you know about): Polycystic kidney disease
2480,13.a. What genetic or inherited condition(s)? (check all that you know about): Sickle cell disease
2481,13.a. What genetic or inherited condition(s)? (check all that you know about): Tay-Sachs
2482,13.a. What genetic or inherited condition(s)? (check all that you know about): Thalassemia (blood disorder)
2483,13.a. What genetic or inherited condition(s)? (check all that you know about): Trisomy 13 (Patau syndrome)
2484,13.a. What genetic or inherited condition(s)? (check all that you know about): Trisomy 18 (Edward's syndrome)
2485,13.a. What genetic or inherited condition(s)? (check all that you know about): Other
2486,13.a. What genetic or inherited condition(s)? (check all that you know about): Don't know
2487,Specify other genetic or inherited condition(s): (de-identified)
2488,14. Indicate if the child has had frequent or chronic issues in the past 12 months with ... Other conditions?
2489,14. Indicate if the child has had frequent or chronic issues in the past 12 months with ... Other conditions: Specify (de-identified)
2490,1. Does the child see a health care provider regularly for well-child visits or check-ups?
2492,2a. Has the child received a flu (influenza) shot?
2493,"3. Has an immunization shot or vaccination for the child ever been intentionally delayed or not given because the parent, guardian or primary caretaker decided against it?"
2494, 3a. Has the child received any immunizations?
2495,"3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: DTaP (Diphtheria, Tetanus, Whooping cough)"
2496,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: HepA (Hepatitis A)
2497,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: HepB (Hepatitis B)
2498,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: Hib (Haemophilus Influenza Type B)
2499,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: IPV (Polio)
2500,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: Meningococcal
2501,"3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: MMR (Measles, Mumps, Rubella)"
2502,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: PCV (Pneumococcus)
2503,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: RV (Rotavirus)
2504,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: Varicella (Chickenpox)
2505,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: Other
2506,3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received.: Don't know
2507,"3b. What shot(s) have been intentionally delayed or not been given to the child because of a decision by a parent/guardian/caregiver? Check all immunization shots that you know the child has intentionally not received? Other, Specify (de-identified)"
2508,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Religious reasons
2509,"3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Personal belief (including belief that: child is at low risk of getting the disease, natural immunity is better than immunity acquired through vaccines, if child gets the disease, it will benefit him/her later in life)"
2510,"3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Safety concerns (including concern the child will get sick from vaccine, concern child will have a negative side effect from vaccine)"
2511,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Need more information about the vaccine (this includes desire for more information about benefits and risks)
2512,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Prefer the child to not have too many shots at once (this includes concern having too many shots at once will overload child's immune system)
2513,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: The child has already had the disease/condition for which the immunization might have prevented
2514,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Other
2515,3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Check all that apply.: Don't know
2516,"3c. What are the reason(s) the child's immunization shot(s) were delayed or decisions were reached against giving the vaccine? Other, specify (de-identified)"
2517,4. Has COVID-19 or the coronavirus resulted in any delay or decision never to get one or more immunization shots or vaccinations for the child?
2518,4a. What are the reasons related to COVID-19? Check all that apply: Child's doctor or other healthcare provider was not offering visits at which the child could receive immunizations due to the COVID-19 outbreak
2519,4a. What are the reasons related to COVID-19? Check all that apply: The parent/guardian/primary caregiver did not feel comfortable bringing the child to the doctor or healthcare provider out of concern for the child or others getting COVID-19
2520,4a. What are the reasons related to COVID-19? Check all that apply: Other
2521,"4a. What are the reasons related to COVID-19? Other, specify (de-identified)"
2522,1. How many nights did the child stay in the hospital after he/she was born? (record 0 if not born in the hospital or transferred to a hospital at birth)
2523,"0, Don't know: No | 1, Don't know: Yes"
2525,"2. Since then, that is, after the child was discharged home from the hospital after birth, has the child been hospitalized again? Include both planned and emergency hospital admissions."
2526,3. How many times has the child been hospitalized?
2527,3. How many times has the child been hospitalized? Don't know) : Don't know
2528,4. What was the month and year of the child's most recent hospital admission? Month (de-identified)
2529,4. What was the month and year of the child's most recent hospital admission? Year (de-identified)
2530,4. What was the month and year of the child's most recent hospital admission? Don't know) : Don't know
